Council,Region,Year,PropertyType,NumSales,MedianPrice,MeanPrice,YoY_Median_Growth_Pct,Median_Index_2004base,IsAggregate,IsPreliminary
Bass Coast Shire,Regional Victoria,2015,House,1168,340000,366889,0,151.1,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2016,House,1353,350000,378916,2.94,155.6,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2017,House,1440,395000,419028,12.86,175.6,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2018,House,1148,450000,486271,13.92,200,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2019,House,958,480000,512286,6.67,213.3,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2020,House,1166,540000,583758,12.5,240,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2021,House,1365,699000,776154,29.44,310.7,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2022,House,924,772500,848759,10.52,343.3,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2023,House,821,740000,798500,-4.21,328.9,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2024,House,844,685000,747806,-7.43,304.4,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2025,House,178,633000,667449,-7.59,281.3,FALSE,TRUE
Bass Coast Shire,Regional Victoria,2004,Unit/Apartment,160,228500,261528,,100,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2005,Unit/Apartment,204,253750,284222,11.05,111.1,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2006,Unit/Apartment,209,250000,282427,-1.48,109.4,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2007,Unit/Apartment,262,278250,317387,11.3,121.8,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2008,Unit/Apartment,196,280000,307529,0.63,122.5,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2009,Unit/Apartment,277,259950,298262,-7.16,113.8,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2010,Unit/Apartment,236,305000,324800,17.33,133.5,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2011,Unit/Apartment,151,310000,393258,1.64,135.7,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2012,Unit/Apartment,177,270000,306493,-12.9,118.2,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2013,Unit/Apartment,155,295000,312313,9.26,129.1,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2014,Unit/Apartment,137,280000,318271,-5.08,122.5,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2015,Unit/Apartment,167,286000,315065,2.14,125.2,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2016,Unit/Apartment,230,289500,318484,1.22,126.7,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2017,Unit/Apartment,287,320000,355671,10.54,140,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2018,Unit/Apartment,209,349000,371987,9.06,152.7,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2019,Unit/Apartment,168,370000,391824,6.02,161.9,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2020,Unit/Apartment,167,399000,441288,7.84,174.6,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2021,Unit/Apartment,256,525000,572852,31.58,229.8,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2022,Unit/Apartment,162,580000,628273,10.48,253.8,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2023,Unit/Apartment,106,550000,608770,-5.17,240.7,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2024,Unit/Apartment,135,569000,692811,3.45,249,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2025,Unit/Apartment,26,522250,565173,-8.22,228.6,FALSE,TRUE
Bass Coast Shire,Regional Victoria,2004,Vacant Land,320,125000,126422,,100,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2005,Vacant Land,287,130000,131987,4,104,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2006,Vacant Land,369,136000,142461,4.62,108.8,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2007,Vacant Land,469,140000,139000,2.94,112,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2008,Vacant Land,286,140000,146705,0,112,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2009,Vacant Land,392,147900,153474,5.64,118.3,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2010,Vacant Land,697,148500,146458,0.41,118.8,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2011,Vacant Land,352,162950,185070,9.73,130.4,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2012,Vacant Land,258,160000,178164,-1.81,128,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2013,Vacant Land,283,161000,175132,0.63,128.8,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2014,Vacant Land,240,154450,170733,-4.07,123.6,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2015,Vacant Land,303,141000,167473,-8.71,112.8,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2016,Vacant Land,447,155000,175986,9.93,124,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2017,Vacant Land,950,164900,189270,6.39,131.9,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2018,Vacant Land,879,185000,205656,12.19,148,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2019,Vacant Land,464,246500,259441,33.24,197.2,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2020,Vacant Land,883,256000,273902,3.85,204.8,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2021,Vacant Land,770,320000,349253,25,256,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2022,Vacant Land,298,435000,469679,35.94,348,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2023,Vacant Land,164,414000,471965,-4.83,331.2,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2024,Vacant Land,173,385000,406697,-7,308,FALSE,FALSE
Bass Coast Shire,Regional Victoria,2025,Vacant Land,20,394000,389875,2.34,315.2,FALSE,TRUE
Baw Baw Shire,Regional Victoria,2004,House,563,187500,199531,,100,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2005,House,640,204750,209198,9.2,109.2,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2006,House,568,206000,216677,0.61,109.9,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2007,House,693,225000,240820,9.22,120,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2008,House,664,225000,230452,0,120,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2009,House,826,240000,242127,6.67,128,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2010,House,759,265468,277616,10.61,141.6,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2011,House,687,280000,288127,5.47,149.3,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2012,House,662,287500,299861,2.68,153.3,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2013,House,730,295000,310442,2.61,157.3,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2014,House,752,305000,314509,3.39,162.7,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2015,House,851,320000,334365,4.92,170.7,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2016,House,937,334000,344071,4.37,178.1,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2017,House,1103,366500,370928,9.73,195.5,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2018,House,990,425000,436109,15.96,226.7,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2019,House,808,435000,444078,2.35,232,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2020,House,877,470000,490674,8.05,250.7,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2021,House,1182,555250,581901,18.14,296.1,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2022,House,981,620000,653811,11.66,330.7,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2023,House,889,620000,638335,0,330.7,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2024,House,942,610000,639275,-1.61,325.3,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2025,House,135,612000,607206,0.33,326.4,FALSE,TRUE
Baw Baw Shire,Regional Victoria,2004,Unit/Apartment,85,162000,179011,,100,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2005,Unit/Apartment,97,188000,186594,16.05,116,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2006,Unit/Apartment,96,205000,223677,9.04,126.5,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2007,Unit/Apartment,131,219000,288840,6.83,135.2,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2008,Unit/Apartment,104,220000,227317,0.46,135.8,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2009,Unit/Apartment,139,212000,241885,-3.64,130.9,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2010,Unit/Apartment,146,229577,252701,8.29,141.7,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2011,Unit/Apartment,129,238500,240071,3.89,147.2,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2012,Unit/Apartment,90,227500,228313,-4.61,140.4,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2013,Unit/Apartment,106,235000,245504,3.3,145.1,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2014,Unit/Apartment,149,245000,253631,4.26,151.2,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2015,Unit/Apartment,160,245000,242095,0,151.2,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2016,Unit/Apartment,157,261500,266857,6.73,161.4,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2017,Unit/Apartment,191,286000,298941,9.37,176.5,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2018,Unit/Apartment,152,324975,333832,13.63,200.6,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2019,Unit/Apartment,122,331800,334920,2.1,204.8,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2020,Unit/Apartment,144,342750,342122,3.3,211.6,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2021,Unit/Apartment,169,380000,381930,10.87,234.6,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2022,Unit/Apartment,117,430000,416905,13.16,265.4,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2023,Unit/Apartment,137,445000,438975,3.49,274.7,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2024,Unit/Apartment,146,450000,445837,1.12,277.8,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2025,Unit/Apartment,24,465000,459395,3.33,287,FALSE,TRUE
Baw Baw Shire,Regional Victoria,2004,Vacant Land,548,70000,71126,,100,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2005,Vacant Land,433,75000,79026,7.14,107.1,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2006,Vacant Land,295,76500,90769,2,109.3,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2007,Vacant Land,352,82000,88730,7.19,117.1,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2008,Vacant Land,471,84000,88770,2.44,120,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2009,Vacant Land,707,90000,96089,7.14,128.6,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2010,Vacant Land,888,112250,117911,24.72,160.4,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2011,Vacant Land,526,135000,138555,20.27,192.9,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2012,Vacant Land,402,133250,136445,-1.3,190.4,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2013,Vacant Land,374,136500,144738,2.44,195,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2014,Vacant Land,391,139500,136273,2.2,199.3,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2015,Vacant Land,395,132000,137227,-5.38,188.6,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2016,Vacant Land,413,142000,148892,7.58,202.9,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2017,Vacant Land,904,165000,166746,16.2,235.7,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2018,Vacant Land,807,200000,196203,21.21,285.7,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2019,Vacant Land,450,210000,214264,5,300,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2020,Vacant Land,1017,220000,237452,4.76,314.3,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2021,Vacant Land,920,275000,285623,25,392.9,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2022,Vacant Land,275,328000,338527,19.27,468.6,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2023,Vacant Land,188,320000,335482,-2.44,457.1,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2024,Vacant Land,229,322500,340609,0.78,460.7,FALSE,FALSE
Baw Baw Shire,Regional Victoria,2025,Vacant Land,25,312000,314698,-3.26,445.7,FALSE,TRUE
Bayside City,Metro Melbourne,2004,House,1290,699000,830479,,100,FALSE,FALSE
Bayside City,Metro Melbourne,2005,House,1439,720000,890106,3,103,FALSE,FALSE
Bayside City,Metro Melbourne,2006,House,1501,820000,1019432,13.89,117.3,FALSE,FALSE
Bayside City,Metro Melbourne,2007,House,1655,994000,1263601,21.22,142.2,FALSE,FALSE
Bayside City,Metro Melbourne,2008,House,1171,1050000,1292204,5.63,150.2,FALSE,FALSE
Bayside City,Metro Melbourne,2009,House,1370,1075000,1309825,2.38,153.8,FALSE,FALSE
Bayside City,Metro Melbourne,2010,House,1252,1257250,1489569,16.95,179.9,FALSE,FALSE
Bayside City,Metro Melbourne,2011,House,1127,1171267,1381320,-6.84,167.6,FALSE,FALSE
Bayside City,Metro Melbourne,2012,House,1097,1125000,1363237,-3.95,160.9,FALSE,FALSE
Bayside City,Metro Melbourne,2013,House,1347,1210000,1453241,7.56,173.1,FALSE,FALSE
Bayside City,Metro Melbourne,2014,House,1562,1285000,1547208,6.2,183.8,FALSE,FALSE
Bayside City,Metro Melbourne,2015,House,1561,1525000,1809911,18.68,218.2,FALSE,FALSE
Bayside City,Metro Melbourne,2016,House,1418,1670000,1998822,9.51,238.9,FALSE,FALSE
Bayside City,Metro Melbourne,2017,House,1308,1850000,2238925,10.78,264.7,FALSE,FALSE
Bayside City,Metro Melbourne,2018,House,1152,1857500,2278277,0.41,265.7,FALSE,FALSE
Bayside City,Metro Melbourne,2019,House,1208,1727500,2078530,-7,247.1,FALSE,FALSE
Bayside City,Metro Melbourne,2020,House,1076,1875000,2284062,8.54,268.2,FALSE,FALSE
Bayside City,Metro Melbourne,2021,House,1579,2320000,2769996,23.73,331.9,FALSE,FALSE
Bayside City,Metro Melbourne,2022,House,1148,2300000,2731668,-0.86,329,FALSE,FALSE
Bayside City,Metro Melbourne,2023,House,1048,2250033,2693196,-2.17,321.9,FALSE,FALSE
Bayside City,Metro Melbourne,2024,House,1195,2200000,2664852,-2.22,314.7,FALSE,FALSE
Bayside City,Metro Melbourne,2025,House,70,2087500,2592427,-5.11,298.6,FALSE,TRUE
Bayside City,Metro Melbourne,2004,Unit/Apartment,795,400000,501694,,100,FALSE,FALSE
Bayside City,Metro Melbourne,2005,Unit/Apartment,784,420000,513025,5,105,FALSE,FALSE
Bayside City,Metro Melbourne,2006,Unit/Apartment,902,450000,570642,7.14,112.5,FALSE,FALSE
Bayside City,Metro Melbourne,2007,Unit/Apartment,1090,515000,639528,14.44,128.8,FALSE,FALSE
Bayside City,Metro Melbourne,2008,Unit/Apartment,798,510000,652502,-0.97,127.5,FALSE,FALSE
Bayside City,Metro Melbourne,2009,Unit/Apartment,896,555000,671198,8.82,138.8,FALSE,FALSE
Bayside City,Metro Melbourne,2010,Unit/Apartment,910,655000,787655,18.02,163.8,FALSE,FALSE
Bayside City,Metro Melbourne,2011,Unit/Apartment,973,605000,717322,-7.63,151.2,FALSE,FALSE
Bayside City,Metro Melbourne,2012,Unit/Apartment,1094,593500,697439,-1.9,148.4,FALSE,FALSE
Bayside City,Metro Melbourne,2013,Unit/Apartment,1194,656250,757932,10.57,164.1,FALSE,FALSE
Bayside City,Metro Melbourne,2014,Unit/Apartment,1477,661600,761966,0.82,165.4,FALSE,FALSE
Bayside City,Metro Melbourne,2015,Unit/Apartment,1217,730000,887292,10.34,182.5,FALSE,FALSE
Bayside City,Metro Melbourne,2016,Unit/Apartment,1143,790000,939080,8.22,197.5,FALSE,FALSE
Bayside City,Metro Melbourne,2017,Unit/Apartment,1188,835500,991256,5.76,208.9,FALSE,FALSE
Bayside City,Metro Melbourne,2018,Unit/Apartment,853,840000,1011716,0.54,210,FALSE,FALSE
Bayside City,Metro Melbourne,2019,Unit/Apartment,879,830000,1025677,-1.19,207.5,FALSE,FALSE
Bayside City,Metro Melbourne,2020,Unit/Apartment,833,865000,1047480,4.22,216.2,FALSE,FALSE
Bayside City,Metro Melbourne,2021,Unit/Apartment,1256,1020000,1232465,17.92,255,FALSE,FALSE
Bayside City,Metro Melbourne,2022,Unit/Apartment,1078,1065000,1284375,4.41,266.2,FALSE,FALSE
Bayside City,Metro Melbourne,2023,Unit/Apartment,1002,1057000,1288324,-0.75,264.2,FALSE,FALSE
Bayside City,Metro Melbourne,2024,Unit/Apartment,1052,1000000,1196117,-5.39,250,FALSE,FALSE
Bayside City,Metro Melbourne,2025,Unit/Apartment,121,845000,1035210,-15.5,211.2,FALSE,TRUE
Bayside City,Metro Melbourne,2004,Vacant Land,3,103125,116185,,100,FALSE,FALSE
Bayside City,Metro Melbourne,2005,Vacant Land,0,0,0,-100,0,FALSE,FALSE
Bayside City,Metro Melbourne,2006,Vacant Land,0,0,0,,0,FALSE,FALSE
Bayside City,Metro Melbourne,2007,Vacant Land,3,317700,745900,inf,308.1,FALSE,FALSE
Bayside City,Metro Melbourne,2008,Vacant Land,0,0,0,-100,0,FALSE,FALSE
Bayside City,Metro Melbourne,2009,Vacant Land,2,701000,701000,inf,679.8,FALSE,FALSE
Bayside City,Metro Melbourne,2010,Vacant Land,2,1005000,1005000,43.37,974.5,FALSE,FALSE
Bayside City,Metro Melbourne,2011,Vacant Land,2,1213750,1213750,20.77,1177,FALSE,FALSE
Bayside City,Metro Melbourne,2012,Vacant Land,2,1013500,1013500,-16.5,982.8,FALSE,FALSE
Bayside City,Metro Melbourne,2013,Vacant Land,0,0,0,-100,0,FALSE,FALSE
Bayside City,Metro Melbourne,2014,Vacant Land,3,749750,654916,inf,727,FALSE,FALSE
Bayside City,Metro Melbourne,2015,Vacant Land,6,1036665,1120535,38.27,1005.3,FALSE,FALSE
Bayside City,Metro Melbourne,2016,Vacant Land,11,1225000,1565716,18.17,1187.9,FALSE,FALSE
Bayside City,Metro Melbourne,2017,Vacant Land,20,1400000,1870779,14.29,1357.6,FALSE,FALSE
Bayside City,Metro Melbourne,2018,Vacant Land,12,1642500,1793708,17.32,1592.7,FALSE,FALSE
Bayside City,Metro Melbourne,2019,Vacant Land,4,1667500,1601250,1.52,1617,FALSE,FALSE
Bayside City,Metro Melbourne,2020,Vacant Land,16,800000,2308937,-52.02,775.8,FALSE,FALSE
Bayside City,Metro Melbourne,2021,Vacant Land,14,1492500,2912671,86.56,1447.3,FALSE,FALSE
Bayside City,Metro Melbourne,2022,Vacant Land,12,1210000,3107500,-18.93,1173.3,FALSE,FALSE
Bayside City,Metro Melbourne,2023,Vacant Land,22,2347500,2663601,94.01,2276.4,FALSE,FALSE
Bayside City,Metro Melbourne,2024,Vacant Land,11,2200000,2005886,-6.28,2133.3,FALSE,FALSE
Bayside City,Metro Melbourne,2025,Vacant Land,0,0,0,-100,0,FALSE,TRUE
Benalla Rural City,Regional Victoria,2004,House,208,171000,179537,,100,FALSE,FALSE
Benalla Rural City,Regional Victoria,2005,House,200,183500,189997,7.31,107.3,FALSE,FALSE
Benalla Rural City,Regional Victoria,2006,House,181,200000,211091,8.99,117,FALSE,FALSE
Benalla Rural City,Regional Victoria,2007,House,186,200500,221672,0.25,117.3,FALSE,FALSE
Benalla Rural City,Regional Victoria,2008,House,159,208000,210971,3.74,121.6,FALSE,FALSE
Benalla Rural City,Regional Victoria,2009,House,178,210000,220154,0.96,122.8,FALSE,FALSE
Benalla Rural City,Regional Victoria,2010,House,137,220000,230193,4.76,128.7,FALSE,FALSE
Benalla Rural City,Regional Victoria,2011,House,155,227000,236938,3.18,132.7,FALSE,FALSE
Benalla Rural City,Regional Victoria,2012,House,131,215000,238492,-5.29,125.7,FALSE,FALSE
Benalla Rural City,Regional Victoria,2013,House,151,224000,236849,4.19,131,FALSE,FALSE
Benalla Rural City,Regional Victoria,2014,House,165,235000,251148,4.91,137.4,FALSE,FALSE
Benalla Rural City,Regional Victoria,2015,House,190,220000,238475,-6.38,128.7,FALSE,FALSE
Benalla Rural City,Regional Victoria,2016,House,220,230000,247343,4.55,134.5,FALSE,FALSE
Benalla Rural City,Regional Victoria,2017,House,265,250000,265662,8.7,146.2,FALSE,FALSE
Benalla Rural City,Regional Victoria,2018,House,236,281750,292200,12.7,164.8,FALSE,FALSE
Benalla Rural City,Regional Victoria,2019,House,215,290000,304368,2.93,169.6,FALSE,FALSE
Benalla Rural City,Regional Victoria,2020,House,225,300000,318133,3.45,175.4,FALSE,FALSE
Benalla Rural City,Regional Victoria,2021,House,257,390000,415304,30,228.1,FALSE,FALSE
Benalla Rural City,Regional Victoria,2022,House,222,427000,459084,9.49,249.7,FALSE,FALSE
Benalla Rural City,Regional Victoria,2023,House,189,415000,466877,-2.81,242.7,FALSE,FALSE
Benalla Rural City,Regional Victoria,2024,House,205,435000,458951,4.82,254.4,FALSE,FALSE
Benalla Rural City,Regional Victoria,2025,House,33,417500,456257,-4.02,244.2,FALSE,TRUE
Benalla Rural City,Regional Victoria,2004,Unit/Apartment,29,150000,158810,,100,FALSE,FALSE
Benalla Rural City,Regional Victoria,2005,Unit/Apartment,51,146000,154431,-2.67,97.3,FALSE,FALSE
Benalla Rural City,Regional Victoria,2006,Unit/Apartment,35,170000,154557,16.44,113.3,FALSE,FALSE
Benalla Rural City,Regional Victoria,2007,Unit/Apartment,31,142500,160709,-16.18,95,FALSE,FALSE
Benalla Rural City,Regional Victoria,2008,Unit/Apartment,27,178000,168500,24.91,118.7,FALSE,FALSE
Benalla Rural City,Regional Victoria,2009,Unit/Apartment,24,158000,167854,-11.24,105.3,FALSE,FALSE
Benalla Rural City,Regional Victoria,2010,Unit/Apartment,31,180000,186661,13.92,120,FALSE,FALSE
Benalla Rural City,Regional Victoria,2011,Unit/Apartment,18,168750,174608,-6.25,112.5,FALSE,FALSE
Benalla Rural City,Regional Victoria,2012,Unit/Apartment,37,176000,176855,4.3,117.3,FALSE,FALSE
Benalla Rural City,Regional Victoria,2013,Unit/Apartment,30,167500,166233,-4.83,111.7,FALSE,FALSE
Benalla Rural City,Regional Victoria,2014,Unit/Apartment,30,182500,180161,8.96,121.7,FALSE,FALSE
Benalla Rural City,Regional Victoria,2015,Unit/Apartment,39,186000,187064,1.92,124,FALSE,FALSE
Benalla Rural City,Regional Victoria,2016,Unit/Apartment,26,181500,179307,-2.42,121,FALSE,FALSE
Benalla Rural City,Regional Victoria,2017,Unit/Apartment,42,185000,193392,1.93,123.3,FALSE,FALSE
Benalla Rural City,Regional Victoria,2018,Unit/Apartment,60,184000,189604,-0.54,122.7,FALSE,FALSE
Benalla Rural City,Regional Victoria,2019,Unit/Apartment,34,209500,238294,13.86,139.7,FALSE,FALSE
Benalla Rural City,Regional Victoria,2020,Unit/Apartment,36,209500,217326,0,139.7,FALSE,FALSE
Benalla Rural City,Regional Victoria,2021,Unit/Apartment,29,253000,236730,20.76,168.7,FALSE,FALSE
Benalla Rural City,Regional Victoria,2022,Unit/Apartment,32,321000,308828,26.88,214,FALSE,FALSE
Benalla Rural City,Regional Victoria,2023,Unit/Apartment,33,302500,308241,-5.76,201.7,FALSE,FALSE
Benalla Rural City,Regional Victoria,2024,Unit/Apartment,36,308750,316944,2.07,205.8,FALSE,FALSE
Benalla Rural City,Regional Victoria,2025,Unit/Apartment,4,312500,296750,1.21,208.3,FALSE,TRUE
